	variance
SGPL1	0
SGPP1	0.235345
SGPP2	0.226987
SGSH	0
SGSM1	0.199288
SGSM2	0
SGSM3	0
SGTA	0
SGTB	0.172265
SH2B1	0
SH2B2	0.191781
SH2B3	0
SH2D1A	0.0157859
SH2D2A	0.246779
SH2D3A	0.0192241
SH2D3C	0.0277085
SH2D4B	0.0737911
SH2D5	0.249047
SH2D6	0.0553695
SH2D7	0.0327231
SH3BGR	0.121025
SH3BGRL	0
SH3BGRL3	0
SH3BP1	0.00177936
SH3BP4	0
SH3BP5	0.190915
SH3BP5L	0.00177936
SH3D19	0
SH3D21	0.0870078
SH3GL1	0
SH3GL2	0.200091
SH3GL3	0.233077
SH3GLB1	0
SH3GLB2	0
SH3KBP1	0
SH3PXD2A	0
SH3PXD2B	0
SH3RF1	0
SH3RF2	0.110571
SH3RF3	0.00531905
SH3TC1	0
SH3TC2	0.248768
SH3YL1	0
SHANK1	0.0646945
SHANK2	0.247959
SHANK3	0
SHARPIN	0
SHB	0
SHBG	0.237857
SHC1	0.00177936
SHC2	0.0376806
SHC3	0.238644
SHC4	0.19434
SHCBP1	0.250433
SHCBP1L	0.128599
SHD	0.155518
SHE	0.0585032
SHF	0.247591
SHFM1	0
SHH	0.246992
SHISA2	0.0243338
SHISA3	0.139532
SHISA4	0.233543
SHISA5	0
SHISA6	0.0722908
SHKBP1	0
SHMT1	0
SHMT2	0
SHOC2	0
SHOX	0.0997107
SHOX2	0.134737
SHPRH	0.0293864
SHROOM1	0.167206
SHROOM2	0.00531905
SHROOM3	0
SI	0.128599
SIAE	0.19434
SIAH1	0
SIAH2	0
SIDT1	0.0425809
SIDT2	0
SIGIRR	0
SIGLEC1	0.178126
SIGLEC12	0.158782
SIGLEC15	0.200887
SIGLEC5	0.249634
SIGLEC7	0.245621
SIGLEC8	0.22418
SIGLEC9	0.200091
SIGLECL1	0.0600605
SIGLECP3	0.203237
SIGMAR1	0
SIK1	0.00531905
SIK2	0.225883
SIK3	0
SIL1	0
SIM1	0.234904
SIM2	0.248619
SIMC1	0.00355238
SIN3A	0
SIN3B	0
SIPA1	0
SIPA1L1	0.075285
SIPA1L2	0
SIPA1L3	0
SIRPA	0
SIRPB1	0.223013
SIRPD	0.185586
SIRPG	0.233543
SIRT1	0
SIRT2	0.00177936
SIRT3	0.247959
SIRT4	0.0157859
SIRT5	0
SIRT6	0.167206
SIRT7	0.00177936
SIT1	0.189164
SIVA1	0
SIX1	0.175224
SIX2	0.212067
SIX3	0.180971
SIX4	0.00177936
SIX5	0
SIX6	0.0662264
SKA2	0
SKAP1	0.00707938
SKAP2	0
SKI	0
SKIDA1	0.18649
SKIL	0.247398
SKINTL	0.239027
SKIV2L	0
SKIV2L2	0
SKOR1	0.115849
SKP1	0
SKP2	0
SLA	0.00707938
SLA2	0.2236
SLAIN1	0.250243
SLAMF1	0.212067
SLAMF7	0.250366
SLBP	0
SLC10A1	0.0310579
SLC10A2	0.164094
SLC10A3	0
SLC10A4	0.209945
SLC10A5	0.0662264
SLC10A6	0.0360344
SLC10A7	0.21809
SLC11A2	0
SLC12A1	0.0797286
SLC12A2	0.00177936
SLC12A3	0.0707843
SLC12A4	0.00531905
SLC12A5	0.229119
SLC12A6	0.0616115
SLC12A7	0.0782538
SLC12A8	0.00177936
SLC12A9	0
SLC13A1	0.146535
SLC13A2	0.235345
SLC13A3	0.1119
SLC13A4	0.235345
SLC13A5	0.173258
SLC14A1	0.196015
SLC14A2	0.246103
SLC15A1	0.114539
SLC15A2	0.154417
SLC16A1	0.0997107
SLC16A10	0
SLC16A11	0.0616115
SLC16A12	0.236629
SLC16A13	0.190043
SLC16A14	0.0522104
SLC16A2	0
SLC16A3	0
SLC16A4	0.00531905
SLC16A6	0.11974
SLC16A7	0.198479
SLC16A8	0.184676
SLC16A9	0.0631562
SLC17A1	0.22182
SLC17A3	0.16823
SLC17A4	0.0767725
SLC17A7	0.248619
SLC17A9	0.133522
SLC18A1	0.138343
SLC18A2	0.196843
SLC18A3	0.0277085
SLC18B1	0
SLC19A1	0.00177936
SLC19A2	0.239776
SLC1A1	0.182836
SLC1A2	0.19264
SLC1A3	0.00177936
SLC1A5	0
SLC1A6	0.0425809
SLC1A7	0.249301
SLC20A1	0
SLC20A2	0
SLC22A1	0.24991
SLC22A10	0.0192241
SLC22A12	0.0310579
SLC22A13	0.209225
SLC22A14	0.158782
SLC22A16	0.17026
SLC22A17	0
SLC22A18	0
SLC22A2	0.0585032
SLC22A23	0
SLC22A24	0.10109
SLC22A25	0.0811972
SLC22A3	0.187388
SLC22A4	0.010581
SLC22A5	0.00177936
SLC22A6	0.0569395
SLC22A7	0.131073
SLC22A8	0.0458161
SLC22A9	0.0811972
SLC23A1	0.0209336
SLC23A2	0
SLC24A1	0.00177936
SLC24A2	0.240851
SLC24A3	0.0226369
SLC24A4	0.160926
SLC24A5	0.0553695
SLC25A1	0
SLC25A10	0.00177936
SLC25A11	0
SLC25A12	0
SLC25A13	0
SLC25A14	0
SLC25A15	0
SLC25A16	0.249989
SLC25A18	0.195181
SLC25A19	0
SLC25A2	0.0646945
SLC25A20	0.0506213
SLC25A21	0.242516
SLC25A22	0
SLC25A23	0
SLC25A24	0.185586
SLC25A25	0.0855647
SLC25A26	0.0409538
SLC25A27	0.0553695
SLC25A28	0
SLC25A29	0
SLC25A3	0
SLC25A30	0.250442
SLC25A31	0.20553
SLC25A32	0.0692713
SLC25A33	0.133522
SLC25A34	0.0662264
SLC25A35	0.0243338
SLC25A36	0
SLC25A37	0
SLC25A38	0
SLC25A39	0
SLC25A4	0
SLC25A40	0.00177936
SLC25A41	0.075285
SLC25A42	0
SLC25A43	0
SLC25A44	0
SLC25A45	0.0707843
SLC25A46	0
SLC25A47	0.210659
SLC25A5	0
SLC25A51	0.109236
SLC25A52	0.0722908
SLC26A1	0.16823
SLC26A10	0.247398
SLC26A11	0
SLC26A2	0.0442017
SLC26A3	0.234003
SLC26A4	0.115849
SLC26A5	0.185586
SLC26A6	0.20553
SLC26A7	0.0631562
SLC26A8	0.189164
SLC26A9	0.134737
SLC27A1	0
SLC27A2	0.0277085
SLC27A3	0
SLC27A4	0.225322
SLC27A5	0
SLC27A6	0.241869
SLC28A1	0.2236
SLC28A2	0.0955335
SLC28A3	0.249989
SLC29A1	0
SLC29A3	0
SLC29A4	0.0707843
SLC2A1	0
SLC2A11	0.21614
SLC2A12	0.1261
SLC2A13	0.208499
SLC2A14	0.249989
SLC2A2	0.1119
SLC2A4	0.217447
SLC2A4RG	0
SLC2A5	0
SLC2A6	0.00707938
SLC2A7	0.0616115
SLC2A8	0
SLC2A9	0.0209336
SLC30A1	0.00177936
SLC30A10	0.132301
SLC30A2	0.0707843
SLC30A3	0.0260243
SLC30A5	0
SLC30A6	0.0797286
SLC30A7	0
SLC30A8	0.249989
SLC30A9	0
SLC31A1	0
SLC31A2	0
SLC32A1	0.0360344
SLC33A1	0.0209336
SLC34A1	0.24283
SLC34A2	0.240851
SLC34A3	0.106546
SLC35A1	0
SLC35A2	0
SLC35A3	0
SLC35A4	0
SLC35B1	0
SLC35B2	0
SLC35B3	0
SLC35B4	0.0360344
SLC35C1	0
SLC35C2	0
SLC35D1	0.232126
SLC35D3	0.0983247
SLC35E2	0.198479
SLC35E3	0
SLC35E4	0.248768
SLC35F1	0.244581
SLC35F2	0.00177936
SLC35F3	0.196843
SLC35F4	0.190043
SLC35F5	0
SLC35G1	0.178126
SLC35G2	0.0425809
SLC35G3	0.234457
SLC35G5	0.250128
SLC35G6	0.0898751
SLC36A1	0.0376806
SLC36A3	0.203237
SLC36A4	0.00177936
SLC37A1	0
SLC37A2	0
SLC37A3	0.00177936
SLC37A4	0
SLC38A1	0
SLC38A10	0
SLC38A11	0.129839
SLC38A2	0
SLC38A3	0.193493
SLC38A4	0.180029
SLC38A5	0.0646945
SLC38A6	0.00177936
SLC38A7	0.00531905
SLC38A8	0.152197
SLC38A9	0
SLC39A1	0
SLC39A10	0
SLC39A11	0
SLC39A12	0.249824
SLC39A13	0.0260243
SLC39A14	0
SLC39A2	0.247959
SLC39A3	0
SLC39A4	0.114539
SLC39A5	0.15331
SLC39A6	0
SLC39A7	0.0506213
SLC39A8	0.0123223
SLC39A9	0.0140573
SLC3A1	0.109236
SLC3A2	0
SLC40A1	0
SLC41A1	0
SLC41A2	0.105192
SLC41A3	0
SLC43A1	0.238644
SLC43A2	0
SLC43A3	0.0123223
SLC44A1	0
SLC44A3	0.00531905
SLC44A4	0.0506213
SLC44A5	0.248619
SLC45A1	0.174244
SLC45A2	0.145384
SLC45A3	0
SLC45A4	0
SLC46A2	0.00355238
SLC47A2	0.127353
SLC48A1	0
SLC4A10	0.0506213
SLC4A11	0.0192241
SLC4A1AP	0
SLC4A2	0
SLC4A3	0.0997107
SLC4A4	0.224754
SLC4A5	0.0855647
SLC4A7	0
SLC4A8	0.214132
SLC4A9	0.0553695
SLC50A1	0
SLC52A1	0.210659
SLC52A2	0
SLC52A3	0.0209336
SLC5A1	0.180029
SLC5A10	0.0912992
SLC5A11	0.219984
SLC5A12	0.067752
SLC5A2	0.10109
SLC5A4	0.0537931
SLC5A5	0.0425809
SLC5A6	0
SLC5A7	0.0767725
SLC5A9	0.169248
SLC6A1	0.230651
SLC6A10P	0.242516
SLC6A11	0.243734
SLC6A13	0
SLC6A15	0.235345
SLC6A16	0.075285
SLC6A17	0.225322
SLC6A18	0.245866
SLC6A19	0.0662264
SLC6A2	0.244023
SLC6A20	0.216796
SLC6A4	0.249529
SLC6A6	0.107894
SLC6A7	0.243734
SLC6A8	0.00355238
SLC6A9	0.247198
SLC7A1	0
SLC7A11	0.144226
SLC7A14	0.163045
SLC7A2	0.230146
SLC7A3	0.217447
SLC7A4	0.249177
SLC7A5	0
SLC7A5P2	0.0841152
SLC7A6	0
SLC7A6OS	0.0192241
SLC7A7	0
SLC7A8	0.22182
SLC7A9	0
SLC8A1	0.248133
SLC8A2	0.237454
SLC8A3	0.121025
SLC8B1	0
SLC9A1	0
SLC9A2	0.20246
SLC9A3	0.2236
SLC9A3R1	0
SLC9A3R2	0.14768
SLC9A5	0.248619
SLC9A6	0.0537931
SLC9A7	0.0327231
SLC9A8	0.00177936
SLC9A9	0.00531905
SLC9B1	0.217447
SLC9B2	0.18649
SLC9C1	0.196843
SLC9C2	0.0442017
SLCO1A2	0.0393204
SLCO1B1	0.105192
SLCO1B3	0.0474242
SLCO1C1	0.181907
SLCO2A1	0
SLCO2B1	0
SLCO3A1	0.0123223
SLCO4A1	0.00531905
SLCO4C1	0.22753
SLCO5A1	0.223013
SLCO6A1	0.075285
SLFN11	0
SLFN12	0.137147
SLFN12L	0.0855647
SLFN5	0.0522104
SLFNL1	0.152197
SLIRP	0
SLIT1	0.201677
SLIT2	0.00355238
SLIT3	0.0192241
SLITRK1	0.1261
SLITRK3	0.221215
SLITRK4	0.0192241
SLITRK5	0.22753
SLITRK6	0.24991
SLK	0
SLMAP	0
SLMO1	0.0343819
SLMO2	0
SLN	0.219984
SLPI	0.0855647
SLTM	0
SLU7	0
SLURP1	0.207027
SLX4	0
SLX4IP	0
SMAD1	0.237857
SMAD2	0.228595
SMAD3	0
SMAD4	0
SMAD5	0.0409538
SMAD5-AS1	0.158782
SMAD7	0
SMAD9	0.247398
SMAGP	0.0409538
SMAP1	0
SMAP2	0
SMARCA1	0.00531905
SMARCA2	0
SMARCA4	0
SMARCA5	0
SMARCAD1	0
SMARCAL1	0
SMARCB1	0
SMARCC1	0
SMARCC2	0
SMARCD1	0
SMARCD2	0.00707938
SMARCD3	0.0277085
SMARCE1	0
SMC1A	0.0393204
SMC1B	0.242196
SMC2	0.0343819
SMC3	0
SMC4	0.115849
SMC5	0.139532
SMC6	0.0376806
SMCO3	0.106546
SMCO4	0
SMCP	0.244851
SMCR8	0.0553695
SMEK1	0
SMEK3P	0.0376806
SMG1	0
SMG5	0
SMG6	0.0631562
SMG7	0
SMG8	0
SMG9	0
SMIM11	0.00355238
SMIM14	0
SMIM19	0
SMIM21	0.0277085
SMIM24	0.243734
SMIM5	0.1577
SMIM7	0
SMIM8	0.0243338
SMN2	0.0898751
SMNDC1	0
SMO	0.010581
SMOC1	0.155518
SMOC2	0
SMOX	0
SMPD1	0
SMPD2	0
SMPD3	0.181907
SMPD4	0.177165
SMPDL3A	0.00355238
SMPDL3B	0.0393204
SMPX	0.049026
SMR3A	0.174244
SMR3B	0.0692713
SMS	0
SMTN	0.0997107
SMTNL1	0.232126
SMTNL2	0.0841152
SMU1	0
SMURF1	0.173258
SMURF2	0.247198
SMYD2	0
SMYD3	0
SMYD4	0
SMYD5	0.0260243
SNAI1	0.141892
SNAI2	0.00177936
SNAI3	0.210659
SNAP23	0
SNAP25	0.00531905
SNAP29	0
SNAP47	0
SNAP91	0.250128
SNAPC2	0
SNAPC3	0
SNAPC4	0
SNAPC5	0.00355238
SNAPIN	0
SNCA	0.0243338
SNCAIP	0.0192241
SNCB	0.0260243
SNCG	0.131073
SND1	0
SNED1	0.245621
SNF8	0
SNHG11	0
SNHG15	0
SNHG5	0
SNHG8	0.247198
SNIP1	0
SNN	0.010581
SNORA10	0.00707938
SNORA25	0
SNORA32	0.201677
SNORA33	0
SNORA65	0.0260243
SNORA7B	0
SNORD100	0.0209336
SNORD101	0.161988
SNORD107	0.0553695
SNORD108	0.167206
SNORD109B	0.167206
SNORD116-2	0.19434
SNORD116-4	0.0376806
SNORD123	0.0157859
SNORD15A	0.0393204
SNORD15B	0.131073
SNORD16	0.178126
SNORD18B	0.0855647
SNORD18C	0.0662264
SNORD21	0.049026
SNORD25	0.0522104
SNORD26	0.167206
SNORD27	0.0841152
SNORD28	0.0243338
SNORD30	0.092717
SNORD31	0
SNORD32A	0.0192241
SNORD33	0
SNORD34	0.18649
SNORD35A	0.149951
SNORD35B	0.00355238
SNORD36A	0.110571
SNORD36C	0.0209336
SNORD38A	0.0600605
SNORD38B	0.166175
SNORD42A	0.0140573
SNORD42B	0.235345
SNORD46	0.209945
SNORD48	0.0941284
SNORD4A	0
SNORD4B	0.0692713
SNORD54	0.0841152
SNORD56	0.00177936
SNORD56B	0.187388
SNORD68	0.00177936
SNORD73A	0.243138
SNORD83A	0.0662264
SNPH	0.209945
SNRK	0
SNRNP200	0
SNRNP25	0
SNRNP35	0
SNRNP40	0
SNRNP48	0.0209336
SNRNP70	0.114539
SNRPA	0
SNRPA1	0
SNRPB	0
SNRPB2	0
SNRPC	0
SNRPD1	0.00177936
SNRPD2	0.0616115
SNRPD3	0
SNRPE	0.240851
SNRPF	0
SNRPG	0
SNRPN	0.165138
SNTA1	0
SNTB1	0
SNTB2	0
SNTG1	0.0310579
SNTG2	0.17026
SNTN	0.1119
SNUPN	0
SNW1	0.00355238
SNX1	0
SNX10	0.0277085
SNX11	0
SNX12	0.0243338
SNX13	0.00177936
SNX14	0.247959
SNX15	0.10109
SNX16	0
SNX17	0
SNX18	0.195181
SNX19	0
SNX2	0
SNX20	0.229636
SNX21	0.247959
SNX22	0.249418
SNX24	0.0458161
SNX25	0.00355238
SNX27	0
SNX29	0
SNX3	0
SNX30	0
SNX31	0.220603
SNX32	0.199288
SNX33	0
SNX4	0
SNX5	0
SNX7	0.0409538
SNX8	0
SNX9	0.0209336
SOAT2	0.110571
SOBP	0.141892
SOCS1	0.0360344
SOCS2	0
SOCS3	0.0616115
SOCS4	0.0293864
SOCS5	0.0767725
SOCS6	0.148819
SOCS7	0.228595
SOD1	0
SOD2	0
SOD3	0.127353
SOGA1	0.010581
SOGA3	0.092717
SOHLH1	0.067752
SON	0.00177936
SORBS1	0.0192241
SORBS2	0.0175081
SORBS3	0.17026
SORCS1	0.242516
SORCS2	0.180029
SORCS3	0.250189
SORD	0.010581
SORL1	0
SORT1	0
SOS1	0.0123223
SOS2	0.0123223
SOST	0.0376806
SOSTDC1	0.0826593
SOWAHA	0.182836
SOWAHB	0.0811972
SOWAHC	0
SOWAHD	0.228066
SOX1	0.049026
SOX10	0.236208
SOX11	0.238644
SOX13	0
SOX14	0.199288
SOX15	0.106546
SOX17	0.0458161
SOX18	0
SOX2	0.22242
SOX21	0.250128
SOX3	0.190915
SOX30	0.235345
SOX4	0
SOX5	0.0941284
SOX6	0.00883336
SOX7	0.0506213
SOX8	0.0123223
SOX9	0.00531905
SP1	0
SP100	0
SP110	0
SP140	0.235345
SP2	0
SP3	0.0360344
SP4	0.0327231
SP5	0.0123223
SP6	0.0707843
SP7	0.141892
SP8	0.208499
SPACA1	0.245621
SPACA3	0.25029
SPACA4	0.247778
SPACA5	0.107894
SPACA5B	0.0409538
SPACA7	0.0662264
SPAG1	0.010581
SPAG11A	0.0425809
SPAG11B	0.010581
SPAG16	0.164094
SPAG17	0.19264
SPAG4	0.0442017
SPAG5	0.0855647
SPAG6	0.207766
SPAG7	0
SPAG8	0.152197
SPAG9	0.00355238
SPAM1	0.0707843
SPANXA1	0.122303
SPANXB2	0.230651
SPANXC	0.0537931
SPANXD	0.14768
SPANXF1	0.0569395
SPANXN1	0.0707843
SPANXN2	0.139532
SPANXN3	0.067752
SPANXN4	0.0226369
SPANXN5	0.0442017
SPARCL1	0
SPAST	0.207766
SPATA1	0.0662264
SPATA13	0
SPATA16	0.0631562
SPATA17	0.215477
SPATA18	0.010581
SPATA19	0.174244
SPATA2	0
SPATA20	0
SPATA21	0.0376806
SPATA22	0.174244
SPATA25	0.149951
SPATA2L	0
SPATA3	0.0631562
SPATA31A2	0.049026
SPATA31A3	0.0870078
SPATA31A5	0.0140573
SPATA31D1	0.179081
SPATA31D3	0.0707843
SPATA31D5P	0.177165
SPATA31E1	0.245371
SPATA32	0.239405
SPATA33	0.209225
SPATA4	0.226987
SPATA45	0.212762
SPATA5	0.2236
SPATA5L1	0
SPATA6	0.0192241
SPATA6L	0.114539
SPATA7	0.0140573
SPATA8	0.245621
SPATA9	0.16823
SPATC1	0.0826593
SPATC1L	0.0442017
SPATS1	0.0442017
SPATS2	0
SPC25	0.0209336
SPCS1	0
SPCS2	0
SPCS3	0.00355238
SPDEF	0.0226369
SPDL1	0
SPDYA	0.0841152
SPDYC	0.249301
SPDYE1	0.0722908
SPDYE2	0.173258
SPDYE3	0.196015
SPDYE5	0.245621
SPDYE8P	0.241536
SPECC1	0.25029
SPECC1L	0
SPEF1	0.1577
SPEF2	0.250395
SPEG	0.159857
SPEM1	0.0969323
SPEN	0
SPERT	0.209945
SPESP1	0.189164
SPG11	0
SPG21	0.00177936
SPG7	0.00355238
SPHAR	0.19434
SPHK1	0.00355238
SPHKAP	0.196843
SPI1	0
SPIC	0.0442017
SPIDR	0
SPIN1	0
SPIN2A	0.225322
SPIN2B	0.109236
SPIN3	0
SPIN4	0
SPINK1	0.226987
SPINK13	0.176198
SPINK14	0.243734
SPINK2	0.245621
SPINK4	0.239405
SPINK5	0.22418
SPINK6	0.113222
SPINK7	0.10109
SPINK8	0.215477
SPINK9	0.22418
SPINT1	0.00177936
SPINT2	0
SPINT4	0.0393204
SPIRE1	0
SPIRE2	0.00707938
SPN	0.226439
SPNS1	0
SPNS3	0.250243
SPO11	0.229636
SPOCD1	0.0522104
SPOCK1	0.00177936
SPOCK2	0
SPOCK3	0.0157859
SPON1	0.010581
SPOP	0
SPOPL	0.00531905
SPP1	0
SPP2	0.0737911
SPPL2A	0
SPPL2B	0.230651
SPR	0
SPRED1	0
SPRED2	0
SPRED3	0.20246
SPRN	0.164094
SPRR1A	0.232126
SPRR1B	0.191781
SPRR2A	0.0841152
SPRR2B	0.190043
SPRR2D	0.049026
SPRR2E	0.0458161
SPRR2F	0.103831
SPRR2G	0.237454
SPRR3	0.189164
SPRR4	0.230651
SPRTN	0.00177936
SPRY1	0
SPRY2	0.00177936
SPRY3	0.219359
SPRY4	0.17026
SPRYD3	0
SPRYD4	0
SPSB1	0
SPSB3	0
SPSB4	0.249301
SPTA1	0.249529
SPTAN1	0
SPTB	0.049026
SPTBN1	0.00177936
SPTBN2	0.0585032
SPTBN4	0.245866
SPTBN5	0.140715
SPTLC1	0.00177936
SPTLC2	0
SPTLC3	0.0585032
SPTSSA	0
SPTSSB	0.249047
SPTY2D1	0
SPX	0.204772
SPZ1	0.17026
SQLE	0
SQRDL	0
SQSTM1	0
SRA1	0
SRBD1	0
SRC	0
SRCAP	0.0277085
SRCIN1	0.209945
SRCRB4D	0.15331
SRD5A1	0.00531905
SRD5A2	0.215477
SRD5A3	0.0425809
SREBF1	0
SREBF2	0.178126
SREK1	0
SREK1IP1	0.208499
SRFBP1	0
SRGAP1	0
SRGAP2	0.0585032
SRGAP3	0.0293864
SRGN	0
SRI	0.0243338
SRL	0.204772
SRM	0
SRMS	0.250442
SRP14	0
SRP19	0
SRP54	0
SRP68	0
SRP72	0
SRP9	0
SRPK1	0
SRPK2	0.00531905
SRPK3	0.105192
SRPR	0
SRPRB	0
SRPX	0.00177936
SRPX2	0.010581
SRR	0.0123223
SRRD	0
SRRM1	0
SRRM2	0
SRRM3	0.245866
SRRM4	0.174244
SRRT	0
SRSF1	0
SRSF10	0.00883336
SRSF11	0.0707843
SRSF12	0.225322
SRSF2	0
SRSF3	0
SRSF4	0
SRSF5	0
SRSF6	0
SRSF7	0
SRSF9	0
SRXN1	0
SRY	0.146535
SS18	0
SS18L1	0
SS18L2	0
SSB	0
SSBP1	0
SSBP2	0
SSBP3	0.0409538
SSBP4	0
SSH1	0.00355238
SSH2	0
SSH3	0
SSNA1	0
SSPN	0.00355238
SSR1	0
SSR2	0
SSR3	0
SSR4	0
SSR4P1	0.010581
SSRP1	0
SSSCA1	0
SST	0.0553695
SSTR1	0.0646945
SSTR4	0.114539
SSTR5	0.0522104
SSU72	0
SSUH2	0.0811972
SSX1	0.0553695
SSX2	0.0912992
SSX2IP	0.0537931
SSX3	0.165138
SSX4	0.0310579
SSX4B	0.0797286
SSX5	0.0941284
SSX6	0.0376806
SSX7	0.0537931
SSX9	0.0327231
ST13	0
ST13P4	0.00531905
ST14	0.00177936
ST18	0.0458161
ST3GAL1	0
ST3GAL2	0.0157859
ST3GAL3	0
ST3GAL4	0.00531905
ST3GAL5	0
ST3GAL6	0
ST5	0
ST6GAL1	0
ST6GAL2	0.0458161
ST6GALNAC1	0.109236
ST6GALNAC2	0.0310579
ST6GALNAC3	0.20553
ST6GALNAC4	0
ST6GALNAC5	0.107894
ST6GALNAC6	0
ST7	0
ST7-AS2	0.0293864
ST7-OT4	0.128599
ST7L	0.214132
ST8SIA1	0.242516
ST8SIA3	0.22182
ST8SIA4	0.0841152
ST8SIA5	0.203237
ST8SIA6	0.105192
STAB1	0
STAB2	0.198479
STAC	0.244851
STAC2	0.124841
STAC3	0.247959
STAG1	0
STAG2	0.0522104
STAG3	0.0175081
STAG3L1	0.00355238
STAG3L2	0
STAG3L4	0
STAM	0
STAM2	0.00883336
STAMBP	0
STAMBPL1	0
STAP1	0.0912992
STAP2	0.00355238
STAR	0.137147
STARD10	0
STARD13	0.00177936
STARD3	0.00177936
STARD3NL	0.00177936
STARD4	0.0226369
STARD5	0.010581
STARD6	0.0376806
STARD7	0
STARD8	0
STARD9	0.208499
STAT1	0
STAT2	0
STAT3	0
STAT4	0.0343819
STAT5A	0
STAT5B	0
STAT6	0
STATH	0.201677
STAU1	0
STAU2	0
STBD1	0.00177936
STC1	0.00177936
STC2	0
STEAP1	0.010581
STEAP2	0.109236
STEAP3	0.00177936
STEAP4	0.237045
STIL	0
STIM1	0
STIM2	0
STIP1	0
STK10	0.00177936
STK11	0.0474242
STK16	0.225322
STK17A	0.241869
STK17B	0.0569395
STK19	0
STK24	0
STK25	0
STK3	0
STK31	0.123575
STK32A	0.0474242
STK32B	0.0175081
STK32C	0
STK33	0.0553695
STK35	0
STK36	0
STK38	0.00177936
STK38L	0.0360344
STK39	0
STK4	0
STK40	0
STMN1	0.248302
STMN2	0
STMN3	0.0997107
STMN4	0.139532
STOM	0
STOML1	0
STOML2	0
STOML3	0.165138
STON2	0.1261
STOX1	0.114539
STOX2	0.00531905
STPG2	0.215477
STRA13	0
STRA6	0.110571
STRA8	0.102464
STRADA	0
STRADB	0
STRAP	0
STRBP	0
STRC	0.172265
STRIP1	0
STRN	0
STRN3	0
STRN4	0
STT3A	0
STT3B	0
STUB1	0
STX10	0
STX11	0.0522104
STX12	0
STX16	0
STX17	0.0243338
STX18	0.132301
STX19	0.10109
STX1A	0
STX1B	0.0569395
STX2	0
STX3	0
STX4	0
STX5	0
STX6	0
STX7	0
STX8	0
STXBP1	0.11974
STXBP2	0
STXBP3	0
STXBP5	0
STXBP6	0.238644
STYK1	0.22182
STYX	0
STYXL1	0
SUB1	0
SUCLA2	0.00355238
SUCLG1	0
SUCLG2	0
SUCNR1	0.106546
SUCO	0.0409538
SUDS3	0.242196
SUFU	0.245371
SUGCT	0
SUGP1	0
SUGP2	0
SUGT1	0
SULF2	0
SULT1A1	0
SULT1A2	0.16823
SULT1A3	0.128599
SULT1A4	0
SULT1B1	0.216796
SULT1C2	0.22242
SULT1C3	0.22418
SULT1C4	0.226987
SULT2A1	0.138343
SULT2B1	0
SULT4A1	0.0884446
SULT6B1	0.0737911
SUMF1	0
SUMF2	0
SUMO1	0.232604
SUMO1P1	0.249824
SUMO2	0
SUMO3	0
SUMO4	0.232126
SUN1	0
SUN2	0
SUN3	0.0243338
SUN5	0.245866
SUOX	0
SUPT16H	0
SUPT20H	0.0506213
SUPT3H	0
SUPT4H1	0
SUPT5H	0
SUPT6H	0
SUPV3L1	0
SURF1	0
SURF2	0.0983247
SURF4	0
SURF6	0
SUSD1	0
SUSD2	0
SUSD3	0
SUSD4	0.122303
SUSD5	0.248463
SUV420H1	0
SUV420H2	0.171266
SUZ12	0
SUZ12P1	0.143062
SV2A	0.218728
SV2B	0.193493
SV2C	0.180029
SVEP1	0.00177936
SVIL	0
SVOP	0.163045
SVOPL	0.191781
SWAP70	0
SWI5	0
SWSAP1	0.00531905
SWT1	0.0327231
SYAP1	0.00177936
SYBU	0.0123223
SYCE1	0.183759
SYCE2	0.245866
SYCN	0.11974
SYCP1	0.103831
SYCP2	0.0537931
SYCP3	0.212762
SYDE1	0.00177936
SYDE2	0.0343819
SYF2	0
SYK	0
SYMPK	0.0474242
SYN1	0.14768
SYN2	0.241197
SYN3	0.0409538
SYNC	0.00883336
SYNCRIP	0
SYNDIG1	0.0343819
SYNDIG1L	0.0616115
SYNE1	0.0425809
SYNE2	0.092717
SYNE3	0.239027
SYNE4	0.010581
SYNGAP1	0.110571
SYNGR1	0.049026
SYNGR2	0.25029
SYNGR3	0.249732
SYNGR4	0.238644
SYNJ1	0.20553
SYNJ2	0
SYNM	0.246103
SYNPO	0.238644
SYNPO2	0.246992
SYNPO2L	0.249301
SYNPR	0.0277085
SYNRG	0.18649
SYP	0.240851
SYPL1	0
SYPL2	0.117152
SYT1	0.22242
SYT10	0.0393204
SYT11	0
SYT12	0.10109
SYT13	0.17026
SYT14	0.17026
SYT14L	0.049026
SYT15	0.189164
SYT16	0.225322
SYT17	0.0175081
SYT2	0.0226369
SYT3	0.180029
SYT4	0.0855647
SYT5	0.146535
SYT6	0.238644
SYT7	0.102464
SYT8	0.248133
SYT9	0.21345
SYTL1	0.0157859
SYTL2	0.010581
SYTL3	0
SYTL4	0.00355238
SYTL5	0.234904
SYVN1	0
SZRD1	0
SZT2	0.180971
T	0.0192241
TAAR1	0.211366
TAAR2	0.15331
TAAR5	0.0898751
TAAR6	0.196843
TAAR8	0.248619
TAAR9	0.159857
TAB1	0.196015
TAB2	0.195181
TAB3	0.129839
TAC1	0.164094
TAC3	0.248768
TAC4	0.0310579
TACC1	0
TACC2	0
TACC3	0
TACO1	0
TACR1	0.0277085
TACR2	0.237857
TACR3	0.240851
TACSTD2	0
TADA1	0
TADA2A	0.15331
