	variance
SF1	0.077806
SF3A1	0.0310063
SF3A2	0.126313
SF3A3	0.177612
SF3B1	0.160963
SF3B2	0.122082
SF3B3	0.267269
SF3B4	0.187003
SF3B5	0.177636
SFI1	0.0407748
SFMBT1	0.123084
SFMBT2	0.313495
SFN	0.617579
SFPQ	0.0666841
SFR1	0.18725
SFRP1	3.46529
SFRP2	1.84738
SFRP4	0.637603
SFRP5	0.0187572
SFSWAP	0.0984893
SFT2D1	0.428493
SFT2D2	0.0552634
SFT2D3	0.0604595
SFTA1P	0.0183999
SFTA2	0.0629912
SFTA3	0.0217164
SFTPB	0.0166166
SFTPC	0.0354167
SFTPD	0.302168
SFXN3	0.035665
SFXN4	0.13253
SFXN5	0.686107
SGCA	0.0273518
SGCB	0.050822
SGCD	0.0582559
SGCE	1.23184
SGCG	0.211072
SGCZ	0.0152995
SGIP1	0.234735
SGK1	0.190755
SGK2	0.0100923
SGK3	0.207239
SGMS1	0.0495894
SGMS2	0.0598346
SGOL1	0.110484
SGOL2	0.285635
SGPL1	0.120796
SGPP1	0.0885765
SGPP2	0.0361254
SGSH	0.30791
SGSM1	0.012152
SGSM2	0.476021
SGSM3	0.109577
SGTA	0.101428
SGTB	0.0220222
SH2B1	0.156805
SH2B2	0.0547669
SH2B3	0.304343
SH2D1A	0.298235
SH2D2A	0.0362827
SH2D3A	0.0898648
SH2D3C	0.0353509
SH2D4B	0.0234154
SH2D5	0.0197608
SH2D6	0.00879873
SH2D7	0.00834004
SH3BGR	0.0221415
SH3BGRL	0.267072
SH3BGRL3	0.332299
SH3BP1	0.182156
SH3BP4	0.488007
SH3BP5	0.0151959
SH3BP5L	0.227031
SH3D19	0.250561
SH3D21	0.0254031
SH3GL1	0.0944143
SH3GL2	0.240244
SH3GL3	0.101101
SH3GLB1	0.186111
SH3GLB2	0.464891
SH3KBP1	1.31743
SH3PXD2A	0.490512
SH3PXD2B	0.315854
SH3RF1	0.359709
SH3RF2	0.183058
SH3RF3	0.0222082
SH3TC1	0.163605
SH3TC2	0.0168351
SH3YL1	0.366873
SHANK1	0.0174515
SHANK2	0.0124876
SHANK3	0.391136
SHARPIN	0.168348
SHB	0.202378
SHBG	0.0212808
SHC1	0.0731786
SHC2	0.103721
SHC3	0.0505161
SHC4	0.714136
SHCBP1	0.014231
SHCBP1L	0.0182971
SHD	0.0243476
SHE	0.0577428
SHF	0.00986151
SHFM1	0.124979
SHH	0.023454
SHISA2	2.77626
SHISA3	0.0354279
SHISA4	0.0252212
SHISA5	0.186992
SHISA6	0.0156773
SHKBP1	0.0843899
SHMT1	0.0457547
SHMT2	0.254802
SHOC2	0.187904
SHOX	0.0224124
SHOX2	0.015593
SHPRH	0.0475032
SHROOM1	0.793463
SHROOM2	0.332188
SHROOM3	0.847752
SI	0.00838583
SIAE	0.0297358
SIAH1	0.209162
SIAH2	0.679215
SIDT1	0.425093
SIDT2	0.255145
SIGIRR	0.189431
SIGLEC1	0.0861528
SIGLEC12	0.0141218
SIGLEC15	0.0409965
SIGLEC5	0.0295422
SIGLEC7	0.0213226
SIGLEC8	0.0429734
SIGLEC9	0.0602338
SIGLECL1	0.0180405
SIGLECP3	0.031255
SIGMAR1	0.116265
SIK1	0.357713
SIK2	0.0228439
SIK3	0.373275
SIL1	0.311843
SIM1	0.0242882
SIM2	0.0674507
SIMC1	0.200461
SIN3A	0.146636
SIN3B	0.180376
SIPA1	0.180584
SIPA1L1	0.0374111
SIPA1L2	0.450871
SIPA1L3	0.0780051
SIRPA	0.339707
SIRPB1	0.0195237
SIRPD	0.0234981
SIRPG	0.175207
SIRT1	0.125769
SIRT2	0.0475016
SIRT3	0.0270048
SIRT4	0.0754749
SIRT5	0.105886
SIRT6	0.031317
SIRT7	0.0778697
SIT1	0.0461548
SIVA1	0.228792
SIX1	0.536655
SIX2	0.0932397
SIX3	0.100291
SIX4	0.696773
SIX5	0.2849
SIX6	0.0340501
SKA2	0.0425032
SKAP1	0.610537
SKAP2	0.194457
SKI	0.0368952
SKIDA1	0.00742742
SKIL	0.0210878
SKINTL	0.0151285
SKIV2L	0.152063
SKIV2L2	0.169822
SKOR1	0.0172706
SKP1	0.0852025
SKP2	0.151432
SLA	0.137111
SLA2	0.115612
SLAIN1	0.108984
SLAMF1	0.264731
SLAMF7	0.0856919
SLBP	0.162717
SLC10A1	0.0201764
SLC10A2	0.0201364
SLC10A3	0.0637677
SLC10A4	0.0326514
SLC10A5	0.0147487
SLC10A6	0.0176212
SLC10A7	0.0441787
SLC11A2	0.314393
SLC12A1	0.0181642
SLC12A2	0.636578
SLC12A3	0.0204775
SLC12A4	0.0708955
SLC12A5	0.0213272
SLC12A6	0.0124757
SLC12A7	0.0179611
SLC12A8	0.219693
SLC12A9	0.147961
SLC13A1	0.0191971
SLC13A2	0.0387924
SLC13A3	0.0122336
SLC13A4	0.072494
SLC13A5	0.0638258
SLC14A1	0.199897
SLC14A2	0.0118961
SLC15A1	0.0660707
SLC15A2	0.124853
SLC16A1	0.0185377
SLC16A10	0.308475
SLC16A11	0.0157287
SLC16A12	0.0168662
SLC16A13	0.0196932
SLC16A14	0.0766877
SLC16A2	0.237798
SLC16A3	0.785305
SLC16A4	0.2094
SLC16A6	0.660475
SLC16A7	0.0190004
SLC16A8	0.0388393
SLC16A9	0.424862
SLC17A1	0.0414667
SLC17A3	0.0187525
SLC17A4	0.0166158
SLC17A7	0.0260578
SLC17A9	0.218419
SLC18A1	0.108817
SLC18A2	0.0725023
SLC18A3	0.0172798
SLC18B1	0.393383
SLC19A1	0.187698
SLC19A2	0.0236536
SLC1A1	0.975231
SLC1A2	0.114617
SLC1A3	0.491243
SLC1A5	0.37773
SLC1A6	0.0219362
SLC1A7	0.0371951
SLC20A1	0.215897
SLC20A2	0.343952
SLC22A1	0.0121384
SLC22A10	0.00832476
SLC22A12	0.00748951
SLC22A13	0.0140282
SLC22A14	0.0215301
SLC22A16	0.0435218
SLC22A17	0.305652
SLC22A18	0.191411
SLC22A2	0.0110915
SLC22A23	0.551586
SLC22A24	0.0199547
SLC22A25	0.0254025
SLC22A3	0.0279583
SLC22A4	0.256104
SLC22A5	0.346728
SLC22A6	0.00782738
SLC22A7	0.0100731
SLC22A8	0.0217816
SLC22A9	0.00772494
SLC23A1	0.0272487
SLC23A2	0.0251425
SLC24A1	0.116862
SLC24A2	0.0339599
SLC24A3	0.511635
SLC24A4	0.0121432
SLC24A5	0.0203577
SLC25A1	0.290963
SLC25A10	0.387276
SLC25A11	0.128308
SLC25A12	0.203153
SLC25A13	0.280288
SLC25A14	0.0614742
SLC25A15	0.430529
SLC25A16	0.0319008
SLC25A18	0.375934
SLC25A19	0.313402
SLC25A2	0.0157013
SLC25A20	0.501584
SLC25A21	0.048225
SLC25A22	0.235372
SLC25A23	0.234205
SLC25A24	0.0322053
SLC25A25	0.0144483
SLC25A26	0.0793143
SLC25A27	0.0633158
SLC25A28	0.142347
SLC25A29	0.300146
SLC25A3	0.244786
SLC25A30	0.0323462
SLC25A31	0.0250171
SLC25A32	0.0177747
SLC25A33	0.0529209
SLC25A34	0.134217
SLC25A35	0.250959
SLC25A36	0.120068
SLC25A37	0.498045
SLC25A38	0.200235
SLC25A39	0.194248
SLC25A4	0.585265
SLC25A40	0.0856793
SLC25A41	0.0155756
SLC25A42	0.0841627
SLC25A43	0.274934
SLC25A44	0.128672
SLC25A45	0.0319532
SLC25A46	0.123725
SLC25A47	0.0965327
SLC25A5	0.308152
SLC25A51	0.0172679
SLC25A52	0.0194958
SLC26A1	0.00824575
SLC26A10	0.0199025
SLC26A11	0.0593055
SLC26A2	0.0345543
SLC26A3	1.65575
SLC26A4	0.0314704
SLC26A5	0.0145432
SLC26A6	0.0648682
SLC26A7	0.0106262
SLC26A8	0.00741214
SLC26A9	0.0155753
SLC27A1	0.261751
SLC27A2	1.65935
SLC27A3	0.273486
SLC27A4	0.0982973
SLC27A5	0.194166
SLC27A6	0.0130473
SLC28A1	0.0169669
SLC28A2	0.0342088
SLC28A3	0.232103
SLC29A1	0.284356
SLC29A3	0.280645
SLC29A4	0.113293
SLC2A1	0.727855
SLC2A11	0.125175
SLC2A12	0.177277
SLC2A13	0.0217687
SLC2A14	0.059876
SLC2A2	0.0151685
SLC2A4	0.0216822
SLC2A4RG	0.210392
SLC2A5	0.682236
SLC2A6	0.423833
SLC2A7	0.0178841
SLC2A8	0.306754
SLC2A9	0.0386931
SLC30A1	0.251298
SLC30A10	0.0162437
SLC30A2	0.0280492
SLC30A3	0.0635066
SLC30A5	0.109685
SLC30A6	0.0444738
SLC30A7	0.201648
SLC30A8	1.68287
SLC30A9	0.130871
SLC31A1	0.285568
SLC31A2	0.545543
SLC32A1	0.0207856
SLC33A1	0.135051
SLC34A1	0.0402334
SLC34A2	0.298227
SLC34A3	0.00803108
SLC35A1	0.22009
SLC35A2	0.0598805
SLC35A3	0.282593
SLC35A4	0.119506
SLC35B1	0.231103
SLC35B2	0.199421
SLC35B3	0.131089
SLC35B4	0.058132
SLC35C1	0.216441
SLC35C2	0.161812
SLC35D1	0.0230194
SLC35D3	0.0419864
SLC35E2	0.0351751
SLC35E3	0.273723
SLC35E4	0.033756
SLC35F1	0.0466723
SLC35F2	0.326364
SLC35F3	0.0349972
SLC35F4	0.0162932
SLC35F5	0.175297
SLC35G1	0.0889128
SLC35G2	0.127154
SLC35G3	0.00933539
SLC35G5	0.00810039
SLC35G6	0.0238808
SLC36A1	0.110148
SLC36A3	0.0154438
SLC36A4	0.224689
SLC37A1	0.227974
SLC37A2	0.420644
SLC37A3	0.0738994
SLC37A4	0.188074
SLC38A1	0.462496
SLC38A10	0.132036
SLC38A11	0.156183
SLC38A2	0.322883
SLC38A3	0.114036
SLC38A4	0.0223523
SLC38A5	0.0684621
SLC38A6	0.195815
SLC38A7	0.115574
SLC38A8	0.0272272
SLC38A9	0.0855046
SLC39A1	0.305229
SLC39A10	0.116828
SLC39A11	0.605271
SLC39A12	0.0373684
SLC39A13	0.0358133
SLC39A14	0.197301
SLC39A2	0.0736117
SLC39A3	0.138698
SLC39A4	0.0113184
SLC39A5	0.0277745
SLC39A6	1.96285
SLC39A7	0.0390827
SLC39A8	0.495045
SLC39A9	0.0985114
SLC3A1	0.121211
SLC3A2	0.267608
SLC40A1	1.2952
SLC41A1	0.19951
SLC41A2	0.18162
SLC41A3	0.157603
SLC43A1	0.0443086
SLC43A2	0.277219
SLC43A3	0.0253505
SLC44A1	0.198995
SLC44A3	0.323061
SLC44A4	1.50742
SLC44A5	0.070523
SLC45A1	0.0379347
SLC45A2	0.0132369
SLC45A3	0.315162
SLC45A4	0.170751
SLC46A2	0.0582862
SLC47A2	0.0860878
SLC48A1	0.213543
SLC4A10	0.0191248
SLC4A11	0.706929
SLC4A1AP	0.0673735
SLC4A2	0.185162
SLC4A3	0.0716968
SLC4A4	0.148733
SLC4A5	0.00793823
SLC4A7	0.331153
SLC4A8	0.0672305
SLC4A9	0.0176367
SLC50A1	0.356502
SLC52A1	0.118319
SLC52A2	0.371257
SLC52A3	0.348719
SLC5A1	0.843973
SLC5A10	0.00991201
SLC5A11	0.0610791
SLC5A12	0.0142556
SLC5A2	0.0103328
SLC5A4	0.0197389
SLC5A5	0.0171256
SLC5A6	0.844599
SLC5A7	0.0164079
SLC5A9	0.0192458
SLC6A1	0.030499
SLC6A10P	0.0382217
SLC6A11	0.0301896
SLC6A13	0.0758074
SLC6A15	0.0311858
SLC6A16	0.146718
SLC6A17	0.103449
SLC6A18	0.0389387
SLC6A19	0.0197032
SLC6A2	0.023585
SLC6A20	0.0154358
SLC6A4	0.997847
SLC6A6	0.0668172
SLC6A7	0.0309876
SLC6A8	0.337939
SLC6A9	0.028166
SLC7A1	0.346348
SLC7A11	0.0387595
SLC7A14	0.0100563
SLC7A2	0.056822
SLC7A3	0.0299684
SLC7A4	0.212505
SLC7A5	1.61293
SLC7A5P2	0.0364789
SLC7A6	0.128484
SLC7A6OS	0.0635214
SLC7A7	0.588014
SLC7A8	0.0814133
SLC7A9	0.121899
SLC8A1	0.0173556
SLC8A2	0.389678
SLC8A3	0.0110159
SLC8B1	0.157655
SLC9A1	0.771818
SLC9A2	0.29403
SLC9A3	0.0249804
SLC9A3R1	1.0393
SLC9A3R2	0.166133
SLC9A5	0.10442
SLC9A6	0.0114337
SLC9A7	0.0833088
SLC9A8	0.150429
SLC9A9	0.25877
SLC9B1	0.00748305
SLC9B2	0.0333493
SLC9C1	0.018509
SLC9C2	0.00754282
SLCO1A2	0.0502689
SLCO1B1	0.0156593
SLCO1B3	0.0259909
SLCO1C1	0.0303526
SLCO2A1	0.638079
SLCO2B1	0.554304
SLCO3A1	0.19104
SLCO4A1	0.076264
SLCO4C1	0.0351435
SLCO5A1	0.0592037
SLCO6A1	0.0221777
SLFN11	0.3244
SLFN12	0.0983304
SLFN12L	0.0150467
SLFN5	0.160807
SLFNL1	0.0229797
SLIRP	0.151567
SLIT1	0.0617187
SLIT2	0.520242
SLIT3	0.439331
SLITRK1	0.0501488
SLITRK3	0.0324503
SLITRK4	0.343354
SLITRK5	0.0776988
SLITRK6	0.461813
SLK	0.128838
SLMAP	0.153456
SLMO1	0.135422
SLMO2	0.260082
SLN	0.214528
SLPI	2.33441
SLTM	0.170135
SLU7	0.125572
SLURP1	0.251003
SLX4	0.156933
SLX4IP	0.290193
SMAD1	0.0144676
SMAD2	0.0124788
SMAD3	0.334778
SMAD4	0.154406
SMAD5	1.34164
SMAD5-AS1	0.0159995
SMAD7	0.10312
SMAD9	0.0296628
SMAGP	0.111448
SMAP1	0.0837363
SMAP2	0.233347
SMARCA1	0.344731
SMARCA2	0.0878618
SMARCA4	0.196097
SMARCA5	0.168731
SMARCAD1	0.0921948
SMARCAL1	0.0795966
SMARCB1	0.127162
SMARCC1	0.210527
SMARCC2	0.0822823
SMARCD1	0.0328675
SMARCD2	0.28719
SMARCD3	0.233726
SMARCE1	0.224192
SMC1A	0.102669
SMC1B	0.0419212
SMC2	0.0442683
SMC3	0.0572475
SMC4	0.0296008
SMC5	0.0236763
SMC6	0.165397
SMCO3	0.0899597
SMCO4	0.550338
SMCP	0.0370779
SMCR8	0.0151554
SMEK1	0.0619569
SMEK3P	0.00808475
SMG1	0.185868
SMG5	0.181582
SMG6	0.0129976
SMG7	0.128686
SMG8	0.126434
SMG9	0.0708939
SMIM11	0.113824
SMIM14	0.602911
SMIM19	0.342893
SMIM21	0.00861129
SMIM24	0.0238274
SMIM5	0.0160248
SMIM7	0.12067
SMIM8	0.0437487
SMN2	0.0270619
SMNDC1	0.185433
SMO	0.18081
SMOC1	0.0280292
SMOC2	0.99114
SMOX	0.267759
SMPD1	0.0533992
SMPD2	0.122123
SMPD3	0.0987943
SMPD4	0.0107499
SMPDL3A	0.146238
SMPDL3B	0.164688
SMPX	0.0169944
SMR3A	0.0280034
SMR3B	0.0342061
SMS	0.33611
SMTN	0.0431098
SMTNL1	0.0143576
SMTNL2	0.0258705
SMU1	0.0848222
SMURF1	0.0182131
SMURF2	0.0270927
SMYD2	0.293794
SMYD3	0.547324
SMYD4	0.0932159
SMYD5	0.0354801
SNAI1	0.0215419
SNAI2	0.467343
SNAI3	0.0243161
SNAP23	0.15349
SNAP25	0.201532
SNAP29	0.206474
SNAP47	0.11662
SNAP91	0.163828
SNAPC2	0.242081
SNAPC3	0.124231
SNAPC4	0.216323
SNAPC5	0.0839724
SNAPIN	0.0630046
SNCA	0.164908
SNCAIP	0.432693
SNCB	0.00757245
SNCG	0.595074
SND1	0.160599
SNED1	0.00958952
SNF8	0.202556
SNHG11	0.22666
SNHG15	0.182413
SNHG5	0.786924
SNHG8	0.0417376
SNIP1	0.0744645
SNN	0.0739114
SNORA10	0.122699
SNORA25	0.185837
SNORA32	0.0484034
SNORA33	0.158959
SNORA65	0.066996
SNORA7B	0.0869745
SNORD100	0.0672098
SNORD101	0.0211139
SNORD107	0.00925061
SNORD108	0.0142865
SNORD109B	0.020363
SNORD116-2	0.0196344
SNORD116-4	0.0213487
SNORD123	0.311528
SNORD15A	0.0167781
SNORD15B	0.0719725
SNORD16	0.0641334
SNORD18B	0.0200881
SNORD18C	0.0169962
SNORD21	0.0496171
SNORD25	0.0813457
SNORD26	0.0152619
SNORD27	0.0216156
SNORD28	0.0139224
SNORD30	0.0421117
SNORD31	0.175857
SNORD32A	0.105033
SNORD33	0.243961
SNORD34	0.0298715
SNORD35A	0.0688372
SNORD35B	0.112655
SNORD36A	0.0911058
SNORD36C	0.104966
SNORD38A	0.0491883
SNORD38B	0.0162929
SNORD42A	0.0195313
SNORD42B	0.0183145
SNORD46	0.22351
SNORD48	0.0760258
SNORD4A	0.13969
SNORD4B	0.0350725
SNORD54	0.0178696
SNORD56	0.0994241
SNORD56B	0.0138649
SNORD68	0.211197
SNORD73A	0.0296065
SNORD83A	0.0146114
SNPH	0.0756121
SNRK	0.118656
SNRNP200	0.118923
SNRNP25	0.271264
SNRNP35	0.0805777
SNRNP40	0.199842
SNRNP48	0.0908437
SNRNP70	6.44473
SNRPA	0.124516
SNRPA1	0.176214
SNRPB	0.195572
SNRPB2	0.131515
SNRPC	0.139
SNRPD1	0.106934
SNRPD2	12.3739
SNRPD3	0.166851
SNRPE	0.0157105
SNRPF	0.181107
SNRPG	0.142835
SNRPN	0.0195498
SNTA1	0.151859
SNTB1	0.305936
SNTB2	0.120369
SNTG1	0.0159417
SNTG2	0.0164241
SNTN	0.00959809
SNUPN	0.142298
SNW1	0.0773786
SNX1	0.127604
SNX10	0.481015
SNX11	0.0353052
SNX12	0.0911507
SNX13	0.100773
SNX14	0.0157668
SNX15	0.0367892
SNX16	0.0548779
SNX17	0.0641116
SNX18	0.0173736
SNX19	0.0750769
SNX2	0.228644
SNX20	0.0122604
SNX21	0.015821
SNX22	0.0503637
SNX24	0.087988
SNX25	0.0948434
SNX27	0.216164
SNX29	0.109246
SNX3	0.0765477
SNX30	0.138294
SNX31	0.031619
SNX32	0.0211879
SNX33	0.129029
SNX4	0.144357
SNX5	0.136723
SNX7	0.0901452
SNX8	0.236287
SNX9	0.017261
SOAT2	0.0180224
SOBP	0.0556325
SOCS1	0.191115
SOCS2	0.897219
SOCS3	0.125919
SOCS4	0.0173467
SOCS5	0.0228231
SOCS6	0.0445008
SOCS7	0.037884
SOD1	0.129082
SOD2	0.814114
SOD3	0.286818
SOGA1	0.214048
SOGA3	0.0191899
SOHLH1	0.0229783
SON	0.0845016
SORBS1	0.169052
SORBS2	0.245937
SORBS3	0.0244062
SORCS1	0.494406
SORCS2	0.238331
SORCS3	0.0147809
SORD	0.439848
SORL1	0.433665
SORT1	0.261636
SOS1	0.0697581
SOS2	0.0553202
SOST	0.00851351
SOSTDC1	0.825781
SOWAHA	0.960707
SOWAHB	0.0239643
SOWAHC	0.326421
SOWAHD	0.0299855
SOX1	0.0174969
SOX10	1.35139
SOX11	0.339488
SOX13	0.343126
SOX14	0.0338836
SOX15	0.367911
SOX17	0.125911
SOX18	0.511978
SOX2	0.189847
SOX21	0.0419578
SOX3	0.0654878
SOX30	0.0140239
SOX4	0.351953
SOX5	0.0110488
SOX6	0.00613972
SOX7	0.0713816
SOX8	0.960037
SOX9	0.989701
SP1	0.0893023
SP100	0.10205
SP110	0.238295
SP140	0.127373
SP2	0.124289
SP3	0.0434779
SP4	0.0826947
SP5	0.256432
SP6	0.0595778
SP7	0.0479291
SP8	0.0131572
SPACA1	0.0149386
SPACA3	0.047972
SPACA4	0.0256816
SPACA5	0.0192973
SPACA5B	0.0087831
SPACA7	0.0459734
SPAG1	0.0733004
SPAG11A	0.0429919
SPAG11B	0.00591214
SPAG16	0.160796
SPAG17	0.0323856
SPAG4	0.239411
SPAG5	0.106369
SPAG6	0.636266
SPAG7	0.129405
SPAG8	0.0311651
SPAG9	0.600484
SPAM1	0.0148545
SPANXA1	0.636176
SPANXB2	0.315957
SPANXC	0.192101
SPANXD	0.247529
SPANXF1	0.0185498
SPANXN1	0.0142269
SPANXN2	0.0112618
SPANXN3	0.0181492
SPANXN4	0.0169961
SPANXN5	0.0197496
SPARCL1	1.077
SPAST	0.0388655
SPATA1	0.0142718
SPATA13	0.133924
SPATA16	0.0183753
SPATA17	0.166916
SPATA18	0.572749
SPATA19	0.0235201
SPATA2	0.158532
SPATA20	0.528867
SPATA21	0.0182481
SPATA22	0.027548
SPATA25	0.0151057
SPATA2L	0.136772
SPATA3	0.009042
SPATA31A2	0.00997909
SPATA31A3	0.00922524
SPATA31A5	0.00444131
SPATA31D1	0.0109724
SPATA31D3	0.016554
SPATA31D5P	0.00929785
SPATA31E1	0.0206007
SPATA32	0.0160289
SPATA33	0.0655089
SPATA4	0.048672
SPATA45	0.0211246
SPATA5	0.00855797
SPATA5L1	0.112733
SPATA6	0.0828378
SPATA6L	0.0141476
SPATA7	0.0693444
SPATA8	0.0197174
SPATA9	0.0209077
SPATC1	0.00988929
SPATC1L	0.173196
SPATS1	0.0243875
SPATS2	0.0684661
SPC25	0.146075
SPCS1	0.347099
SPCS2	0.577996
SPCS3	0.124981
SPDEF	2.07656
SPDL1	0.131621
SPDYA	0.00596032
SPDYC	0.191946
SPDYE1	0.010035
SPDYE2	0.0153429
SPDYE3	0.0257476
SPDYE5	0.0117585
SPDYE8P	0.0100496
SPECC1	0.0195832
SPECC1L	0.18471
SPEF1	0.0615875
SPEF2	0.0225375
SPEG	0.0296173
SPEM1	0.00823942
SPEN	0.120508
SPERT	0.0310072
SPESP1	0.0177028
SPG11	0.213016
SPG21	0.190274
SPG7	0.0546249
SPHAR	0.0598912
SPHK1	0.136838
SPHKAP	0.131479
SPI1	0.259982
SPIC	0.00995713
SPIDR	0.159957
SPIN1	0.17547
SPIN2A	0.018725
SPIN2B	0.028408
SPIN3	0.10596
SPIN4	0.192508
SPINK1	0.273237
SPINK13	0.0206176
SPINK14	0.0183327
SPINK2	0.046253
SPINK4	0.457053
SPINK5	0.0250264
SPINK6	0.0142792
SPINK7	0.0184393
SPINK8	1.36798
SPINK9	0.0130617
SPINT1	0.174886
SPINT2	0.395656
SPINT4	0.0171351
SPIRE1	0.339686
SPIRE2	0.37652
SPN	0.0194006
SPNS1	0.246895
SPNS3	0.0430298
SPO11	0.00993419
SPOCD1	0.375352
SPOCK1	0.96674
SPOCK2	1.40404
SPOCK3	0.0169206
SPON1	1.16048
SPOP	0.100391
SPOPL	0.0933247
SPP1	2.44091
SPP2	0.0205197
SPPL2A	0.219376
SPPL2B	0.0229216
SPR	0.539564
SPRED1	0.353709
SPRED2	0.375231
SPRED3	0.0098273
SPRN	0.01042
SPRR1A	0.231577
SPRR1B	0.11264
SPRR2A	0.0549822
SPRR2B	0.0178609
SPRR2D	0.104039
SPRR2E	0.0409634
SPRR2F	0.104063
SPRR2G	0.0254786
SPRR3	0.21131
SPRR4	0.017778
SPRTN	0.0764048
SPRY1	0.622179
SPRY2	0.405713
SPRY3	0.0207717
SPRY4	0.0115804
SPRYD3	0.218461
SPRYD4	0.135785
SPSB1	0.367366
SPSB3	0.232969
SPSB4	0.0291438
SPTA1	0.0222349
SPTAN1	0.212212
SPTB	0.0105688
SPTBN1	0.148256
SPTBN2	0.193491
SPTBN4	0.0415621
SPTBN5	0.121858
SPTLC1	0.199525
SPTLC2	0.182113
SPTLC3	0.125357
SPTSSA	0.342298
SPTSSB	0.283054
SPTY2D1	0.0925249
SPX	0.066513
SPZ1	0.0188379
SQLE	0.600011
SQRDL	0.23562
SQSTM1	0.418381
SRA1	0.0918145
SRBD1	0.100415
SRC	0.0932013
SRCAP	0.0628671
SRCIN1	0.0178209
SRCRB4D	0.0252026
SRD5A1	0.466615
SRD5A2	0.0415811
SRD5A3	0.0771086
SREBF1	0.814515
SREBF2	0.0304766
SREK1	0.103779
SREK1IP1	0.032104
SRFBP1	0.116021
SRGAP1	0.642003
SRGAP2	0.0538123
SRGAP3	0.0894469
SRGN	1.26586
SRI	0.0723973
SRL	0.0558934
SRM	0.274222
SRMS	0.0447916
SRP14	0.183273
SRP19	0.112137
SRP54	0.102614
SRP68	0.143562
SRP72	0.132218
SRP9	0.338864
SRPK1	0.230955
SRPK2	0.0728296
SRPK3	0.180123
SRPR	0.17612
SRPRB	0.207948
SRPX	1.23915
SRPX2	0.59296
SRR	0.116625
SRRD	0.10732
SRRM1	0.0480258
SRRM2	0.270714
SRRM3	0.0388156
SRRM4	0.0243305
SRRT	0.120033
SRSF1	0.120271
SRSF10	0.0320705
SRSF11	0.17324
SRSF12	0.100844
SRSF2	0.102295
SRSF3	0.0373892
SRSF4	0.103467
SRSF5	0.277941
SRSF6	0.377516
SRSF7	0.145064
SRSF9	0.150457
SRXN1	0.0596699
SRY	0.0138187
SS18	0.197535
SS18L1	0.05982
SS18L2	0.109746
SSB	0.0431761
SSBP1	0.156088
SSBP2	0.41726
SSBP3	0.0219845
SSBP4	0.111627
SSH1	0.0538061
SSH2	0.214621
SSH3	0.152819
SSNA1	0.142355
SSPN	0.465673
SSR1	0.0417822
SSR2	0.278618
SSR3	0.0703891
SSR4	0.245921
SSR4P1	0.0876815
SSRP1	0.118648
SSSCA1	0.140238
SST	0.0577237
SSTR1	0.0102307
SSTR4	0.01575
SSTR5	0.0217926
SSU72	0.157234
SSUH2	0.0794349
SSX1	0.0478874
SSX2	0.0154716
SSX2IP	0.0790404
SSX3	0.0222027
SSX4	0.0127054
SSX4B	0.0124563
SSX5	0.0110063
SSX6	0.0122246
SSX7	0.0168423
SSX9	0.0215235
ST13	0.2043
ST13P4	0.116043
ST14	0.389024
ST18	0.0213641
ST3GAL1	0.304857
ST3GAL2	0.111426
ST3GAL3	0.0555531
ST3GAL4	0.207053
ST3GAL5	0.228575
ST3GAL6	0.195805
ST5	0.120042
ST6GAL1	0.369726
ST6GAL2	0.00838558
ST6GALNAC1	0.152408
ST6GALNAC2	0.489173
ST6GALNAC3	0.0158646
ST6GALNAC4	0.259409
ST6GALNAC5	0.245687
ST6GALNAC6	0.184211
ST7	0.110011
ST7-AS2	0.0144691
ST7-OT4	0.0143545
ST7L	0.0155341
ST8SIA1	0.0402741
ST8SIA3	0.00836249
ST8SIA4	0.0444659
ST8SIA5	0.0321557
ST8SIA6	0.157849
STAB1	0.409884
STAB2	0.0719127
STAC	0.0545556
STAC2	0.970489
STAC3	0.0317181
STAG1	0.0637881
STAG2	0.0279271
STAG3	0.0997211
STAG3L1	0.0768363
STAG3L2	0.192138
STAG3L4	0.086031
STAM	0.0977243
STAM2	0.0957751
STAMBP	0.108656
STAMBPL1	0.310041
STAP1	0.0476736
STAP2	0.240829
STAR	0.0243021
STARD10	1.50412
STARD13	0.069803
STARD3	0.356313
STARD3NL	0.158353
STARD4	0.0207012
STARD5	0.130019
STARD6	0.017884
STARD7	0.191372
STARD8	0.121581
STARD9	0.0185813
STAT1	0.907207
STAT2	0.26981
STAT3	0.187018
STAT4	0.582795
STAT5A	0.361596
STAT5B	0.240605
STAT6	0.20576
STATH	0.0100099
STAU1	0.15855
STAU2	0.236427
STBD1	0.0880847
STC1	2.03342
STC2	3.84163
STEAP1	0.710221
STEAP2	0.0218649
STEAP3	0.174464
STEAP4	0.466779
STIL	0.441833
STIM1	0.190827
STIM2	0.0606315
STIP1	0.257099
STK10	0.137142
STK11	0.0704128
STK16	0.0165555
STK17A	0.0252149
STK17B	0.0856206
STK19	0.216757
STK24	0.063113
STK25	0.0911682
STK3	0.247334
STK31	0.0149369
STK32A	0.0227672
STK32B	1.32582
STK32C	0.0562503
STK33	0.0377942
STK35	0.161107
STK36	0.434742
STK38	0.280117
STK38L	0.0843646
STK39	0.683381
STK4	0.214043
STK40	0.0584052
STMN1	0.0503867
STMN2	0.370566
STMN3	0.280234
STMN4	0.053332
STOM	0.51598
STOML1	0.0740503
STOML2	0.184445
STOML3	0.0187546
